id,text,category
TA_TW667,@USER Ennada prechana unaku....poi pesama thoongu....veeduna sanda vara dhan seiyum....2 daysla ellam sari airum,NOT
TA_TW6198,@USER Ennada unga ammava vechi nan aduthu ready panna script ipadi veliya sollita nalaiku vanthutu avala othutu poida poranga so innaiku night anupi vidu video la anupuren concept mathanum appavum anupu apo thaan cheat story eduk,NOT
TA_TW1464,@USER Ennaga Twitte unga manasu pola blank a irruku.. Oru velai varthai illa Kavithai ithu thano..,NOT
TA_TW920,@USER Ennakum pudichanala dha vechi irundhen unaku adha problem la perusu illana u can go for it.... Which model r planning to buy??,NOT
TA_TW1295,@USER Ennathu ponnunga kuda peasa theriyatha nee peasurathu pura than nu unaku epadi solli puriya vaika da,NOT
TA_TW4131,@USER Ennathu ponnunga kuda peasa theriyatha nee peasurathu pura than nu unaku epadi solli puriya vaika da,NOT
TA_TW6199,@USER Ennoda Anna love form la irukkurathu Unakku porukkathe....nee Mattum ponnunga ta pesura frnd aagura playboy Apdi Tha Kavithai poduvan,NOT
TA_TW547,@USER Ennoda nanba nanbigel Please intha account follow pannunga enkau ilayathalapathy Vijay Anna Salman Khan romba pudikum na rendu peru oda meega periya rasigar than please,NOT
TA_TW6200,@USER Ennoda nanba nanbigel Please intha account follow pannunga enkau ilayathalapathy Vijay Anna Salman Khan romba pudikum na rendu peru oda meega periya rasigar than please,NOT
TA_TW208,@USER Ennoda Sathish Anna epdi irukkinga life la oru time paakkanum mudiumanu theriyala na Anni irukkanga Anna... waiting for kutty sathish love u safe ah irunga anna freeya irunthinganna thonichuna plz pudikalana vena,NOT
TA_TW1393,@USER Entha pattu ellam Chumma repeat mode. There is another song yahoo nu. Antha kooda semaya irukkum,NOT
TA_TW670,@USER Enti idi vinatanike chala badhaga undi kopam vastundi....chinna pillalni power undadani ala cheyadaniki manasu ela vastadi enta sexually needy aina....life long gurtundi potadi touch chestene alantidi dorikite yem chesuntaru.....fuckkk,NOT
TA_TW2021,@USER Epadi ellam potta follow varadhu bro epa na unaku support poduren paru,NOT
TA_TW5031,@USER Epapym ippa irukka Mathri yae happy ah Santhosam ah Life ah enjoy pannu da. �. Un Nalla manasuku Eppavum Nallathae Nadakkum. ��� #GodBless,NOT
TA_TW4130,@USER Epdi buffu nu vandhuchi unaku matum. . En thangachi pani puri solli sappatta ya suttu kudutha..,NOT
TA_TW914,@USER Eppaum unaku crt ah twr illama than sambavam aakirra ne ennoda varapolam .. solli vacha mari ellaerukum signl poiruthu thalakka,NOT
TA_TW6201,@USER Eppaum unaku crt ah twr illama than sambavam aakirra ne ennoda varapolam .. solli vacha mari ellaerukum signl poiruthu thalakka,NOT
TA_TW819,@USER Eppavume nalla manasu than venum.... Idhellam edhir paakradhu lam ponnunga illa... En husband engaluku Kalyanam aaitu bike eh vanginaru,NOT
TA_TW2022,@USER Eppo Uyir in uyire mantharam aachu? Last option la enna solla varanga?,NOT
TA_TW4177,@USER Ethudhan unga primary phone ah use panuvingala Epdi ungala watsapp la pannama irukamudiyuthu konjam sollunga,NOT
TA_TW2239,@USER Ethuku unaku apana varathukka mmm ungomaa sariya ...... Tharala,NOT
TA_TW1465,@USER Evlo Naal achu KTV la potu... Rasigargal ketta odane Padam podra manasu irukae adhan Kadavul,NOT
TA_TW1893,@USER Evlo neram wait panalum unaku vote varadhu ....change profile pic and name,NOT
TA_TW1466,"@USER Exactly bro , enaku appadi than thonuchu romba mislead panra maari iruku intha concept ah ..",NOT
TA_TW4129,"@USER Exactly bro , enaku appadi than thonuchu romba mislead panra maari iruku intha concept ah ..",NOT
TA_TW6202,@USER Excuse me Rach unaku en soga kadha theriyum dhaane somehow managed 275 drafts in main account and 120 backup still drafting continues,NOT
TA_TW1849,"@USER Face romba perusa aagum bro.... Cheeks, Chin, neck la fat podum... Whiskey..",NOT
TA_TW2182,@USER Fake ah pazhaguravanga mathi la fake I'd nu othukura manasu iruke,NOT
TA_TW1658,"@USER Favourite heroine of mine in ur dp, adhusari ithula entha pei romba payabada poguthu",NOT
TA_TW1874,@USER Feel ah iruku Bby 2 days unaku call pannanum nu paakuren mudiya maatenguthu,NOT
TA_TW6203,"@USER First time I googled about what is friend's beard nu when read in paper that Anna honna sport french beard. Apo irundhe adhu romba pudikkum. Even my ex used to it coz loved it. So this look so memorable me, hehe",NOT
TA_TW1744,@USER Fleet yen id la work aagala irunthum eppadiyo unga fleet pathen romba arumai bro,NOT
TA_TW5032,@USER Frndsoda kaathi kuthicha naal. kanula thana thanni oothudu avlo santhosam..,NOT
TA_TW868,"@USER Fyi, enakku unga moonu per la yaaru yaru nu kooda theriyadhu solla ponna romba confuse agudhu orey mathiri name ah irukkuradhu nala",NOT
TA_TW6204,"@USER Fyi, enakku unga moonu per la yaaru yaru nu kooda theriyadhu solla ponna romba confuse agudhu orey mathiri name ah irukkuradhu nala",NOT
TA_TW1913,"@USER Good morning thambi! Romba sandhodham pola,full emojis,smileys dhaan #TAG",NOT
TA_TW735,"@USER Gud morning samathu Ennavam, enna aachu 1 month Ellam leave thara mudiyadhu. Corona mudiyura varaikkum namma dhaney Twitter ah Kappathanum, #TAG",NOT
TA_TW5034,"@USER Guys neenga ipo romba pressure la irundha poi YT comments parunga Adhum Dhanush anna padicha songuku keela poi parunga other State,other country la irundhu Comments pannripanga adha pathu varra santhosam irukka adhu thani",NOT
TA_TW5059,"@USER Guys neenga ipo romba pressure la irundha poi YT comments parunga Adhum Dhanush anna padicha songuku keela poi parunga other State,other country la irundhu Comments pannripanga adha pathu varra santhosam irukka adhu thani",NOT
TA_TW646,@USER Ha ha ungalta Sola onum ila appadiya nallathu pani irunthalum unaku therinjuruka porathu Full ah keta varatha than pesitu iruka ippidi veetla valathangala,NOT
TA_TW6205,@USER Ha ha ungalta Sola onum ila appadiya nallathu pani irunthalum unaku therinjuruka porathu Full ah keta varatha than pesitu iruka ippidi veetla valathangala,NOT
TA_TW1482,@USER haha en system problem ah nu.. naanum refresh panni paarthutaen. unaku ethum idea iruka da.,NOT
TA_TW4176,@USER haha en system problem ah nu.. naanum refresh panni paarthutaen. unaku ethum idea iruka da.,NOT
TA_TW675,@USER haha..avarukku teriyaama kooda irukkalam.but neenga solvathu than manasu thangala bro..3900 followers chinna id yaa..,NOT
TA_TW1330,@USER hahahaha unaku avan than tharsh appo neeyum kavin ku fix pandhu change pannu naan pannadha pandren,NOT
TA_TW4128,@USER hahahaha unaku avan than tharsh appo neeyum kavin ku fix pandhu change pannu naan pannadha pandren,NOT
TA_TW571,"@USER hai Matiya Vanakkam,Anthanaal en commentku ennei mannittuvidunggo,kandippa ungga manasu kasthama irukkum, i am sorry My Mottapanda unggalekaga naan appothum iruppen",NOT
TA_TW2183,@USER HairCut pannaama romba mosama moonji irundhuchenu kadaiku ponen..,NOT
TA_TW988,@USER Happy Bday Da Kutty paiya.. Eppavum ithe maathiri Hpy ah iru.. Nalla Future unaku kedaikum... God bless u da.. Stay safe,NOT
TA_TW6206,@USER Happy Birthday Anna Enna solli wishes pannrathu nu theriyala Ungala mari anna kedikaruthu kastam Unga nalla manasu ku irupinga birthday anna. Mr.HD Hunter #TAG,NOT
TA_TW6207,"@USER Happy birthday gv sir Ur magical voice and acting, music ellamey engalukku romba pitikkum We are love you . .... great",NOT
TA_TW482,"@USER Happy birthday gv sir Ur magical voice and acting, music ellamey engalukku romba pitikkum We are love you . .... great eppaium happy ya iruingaaa...... Have a day long life too",NOT
TA_TW6208,"@USER happy birthday Na gv Anna Unga big fan ur bgm is always good na All song semaya irukkum,,,,,,, anyways",NOT
TA_TW359,"@USER Happy Birthday sweet thambi.. Ipa than recent ah pesi palagunom, rombaa loving and caring person.. Epavum happy iru pa, unaku ellam nallathaa life la amayaa pray panran Wish you all sucess thambi.",NOT
TA_TW6209,"@USER Happy Birthday sweet thambi.. Ipa than recent ah pesi palagunom, rombaa loving and caring person.. Epavum happy iru pa, unaku ellam nallathaa life la amayaa pray panran Wish you all sucess thambi.",NOT
TA_TW6210,"@USER Happy Birthday to my friend I didn t interact with you much, hope we will be Gud friends Inaiku Unga day nalla enjoy panunga , eppavume Happyave irunga ,Thirumbavum wish panura Kuva ungaluku,success fil",NOT
TA_TW1427,@USER Headphones la keta musiclam semaya irunduchu bro enakku. Lyrics avlo puriyala nalum tune nalla,NOT
TA_TW1365,@USER Heheee unga Manasu kashta panakoodathu nu sirikuran.. But niyayaama idha kuzhi thondi podhaikanum,NOT
TA_TW1914,@USER Hello enna romba nalla kaanom Ungala Romba busy yaa else Naa kavanikalaya,NOT
TA_TW5035,@USER Hey Ethanai Santhosam Thinamum Kottuthu Unmela Nee Manasu Vachuputta Rasikka Mudiyum Unnala,NOT
TA_TW4070,@USER Hey true thaan papa Unaku niyabagam illaya twitte3 la poll epdi open panunumnu theriyama unna ketteney #TAG,NOT
TA_TW676,@USER Hey true thaan papa Unaku niyabagam illaya twitte3 la poll epdi open panunumnu theriyama unna ketteney #TAG,NOT
TA_TW6211,@USER Hey yen da manata vangura.... veetla dana iruka enkita solrada vititu public ah soli vangra idula tag vera Romba urgent pata kali ay,NOT
TA_TW637,@USER Hey yen da manata vangura.... veetla dana iruka enkita solrada vititu public ah soli vangra idula tag vera Romba urgent pata kali aydum aprom na porupu ila,NOT
TA_TW1498,@USER Hhh.... manasu uruthaadhu? ... Oru sorry aachum ketu tholaikalaam la ithana poi solradhuku,NOT
TA_TW2080,@USER Hi bro Welcome eppo vanthinga ! Unga Tweets kaga Romba miss pannunen,NOT
TA_TW6212,@USER Hi sir unga kita aayirathil oruvan 2 kathai na redi panni vachi erukra sollanumnu sonna pls oru thadava ketu paruga my whatsapp numbar,NOT
TA_TW6214,@USER Hm Aama naan tamil naadu than youtube la unga comment padichen 18 language therium nu So search panunen twitter athan keten,NOT
TA_TW1499,"@USER Hmmmm but padam romba lag aguthu mams,comedy um kammi than Amithab sir acting nalla irukku",NOT
TA_TW4175,"@USER Hmmmm but padam romba lag aguthu mams,comedy um kammi than Amithab sir acting nalla irukku",NOT
TA_TW2081,@USER Hmmmm sex life ilaya anba irukurathu than romba kastam ah na vesayam,NOT
TA_TW989,@USER hsjshsjsjs neenga romba innocent-a irrukuranunga appadiye irrunga anna andh ff oda link ennaku anipchirunga k thanks lol,NOT
TA_TW2023,@USER I feel like i came a long way in that game. So manasu keka mateengudhu,NOT
TA_TW903,"@USER i hate samantha,shruti hasan avangala troll pandra mari tweet pooten na un manasu hurt aaga koodathu la athanala unfollow paniru",NOT
TA_TW6215,@USER I have a few concerns here. First of all Nenga yarru women ku freedom koduka? Engaluku enna seiyanum seiyakoodathunu theriyum. Women irrespective any religion is free to chose what she wants. Etho unga sothu maariyum ath,NOT
TA_TW6216,@USER I know thambi. Unaku than theriyala. Unga periya Chettiar madhuri therinju theriyadha Madhiri nadikkira arivu unaku illa nu theriyudhu. But this one is the single source contact for all brahmin hatred,NOT
TA_TW5020,@USER I wanted to say enoda movie innum release agala analum neenga elarume enaku nariya love tharinga. I hope I make you proud by debuting in Tamil soon.,NOT
TA_TW2240,@USER I'd pona apa romba kastam ah irukum la.. yaru report adicha thu,NOT
TA_TW1615,@USER Id romba naal deactivate panna poidum 30 days thaan time Poiduchu avlo onnum mudiyathu,NOT
TA_TW1539,"@USER idha vitta onnum theriyathu pola, poi vera ethavuthu dialogue katthikittu va chellam !!!",NOT
TA_TW860,@USER Idhelam romba over solliputen oorula Avan patini kedandhu saavuran adhukulam oru voice um varala veliyur Ku matum than varuma madam.,NOT
TA_TW6218,@USER Idhelam romba over solliputen oorula Avan patini kedandhu saavuran adhukulam oru voice um varala veliyur Ku matum than varuma madam.,NOT
TA_TW6219,"@USER Idhey unga fully la ""Motta Siva Ketta Siva"" padathha, idhey Abishek troll pannappo sogammaa irundhudhaa? Ketaa movie critic channel nu sonneenga..! Apo maadhri ""the difference is Lawrence in the frame and you are ju",NOT
TA_TW2024,@USER idhu veraya.. adhukkum idhukkum enna sammandham.. seri Ams trip aachu?,NOT
TA_TW2054,@USER Idhula vaaipu illa ninaikren Nilamai Kai meeri poi romba naal aagudhu,NOT
TA_TW4034,@USER Idumba Unga Annanukku Yaarale Yaarta Irunthu Naam Tamilar katchi vanthuchu nnu sollunga mr.idumbu..Pongada antha Kathaya modha pesunga..aprm Paapom..,NOT
TA_TW1616,@USER Ila ley ellarum patha mari pesikiranga atha ne editor ache unaku kaatunangala nu keten,NOT
TA_TW4127,@USER Ila nah neenga apdiye family...parents ku lam romba importance kudukuren...enaku antha role tha mind la vanthathu,NOT
TA_TW678,@USER Ila nah neenga apdiye family...parents ku lam romba importance kudukuren...enaku antha role tha mind la vanthathu,NOT
TA_TW999,"@USER Ila, Padam semaya irukkum bro. Enaku romba pudichurunduchu. I watched in theatre, and didn't feel it to be lengthy toom",NOT
TA_TW4126,@USER ila... idu engeyum povadhu... velila compound la poi anga inga odum.. vera veetukelam povadhu.. romba decent,NOT
TA_TW679,@USER ila... idu engeyum povadhu... velila compound la poi anga inga odum.. vera veetukelam povadhu.. romba decent,NOT
TA_TW4069,@USER Illa da... Ithu copyright issues unaku Mail vanthurukum paaru antha old Post lam del pannidu sari aagidum...,NOT
TA_TW680,@USER Illa da... Ithu copyright issues unaku Mail vanthurukum paaru antha old Post lam del pannidu sari aagidum...,NOT
TA_TW1540,@USER Illa konjam naluku munnadi enakum vandhudhu thirupi vandhurku unaku evlo naal irunthuthu,NOT
TA_TW1698,@USER Illanga Sulli porukuren nu sonadhum reply panama poga manasu varala neenga pesunga,NOT
TA_TW681,"@USER In my personal experience, saanan romba mosam. Naan jadhi pakkama dhan pazhagittu irundhen (odaney they will say tn is like that because of periyar/drav them this I had been friends with ppl for 5 yrs without knowing their caste",NOT
TA_TW683,@USER In same way if we public kill a police and say enga manasu kalama sorva iruku nu sonna government vedikai parkuma.,NOT
TA_TW980,@USER Indha manushana ground la paathu evlo naal aachu..... Naangellam verithanama wait pannitu irukom... Enna kelvi kekara nii,NOT
TA_TW2241,@USER Indha prabalam nu oththukira manasu irukke Adhanala neenga #TAG,NOT
TA_TW1659,@USER Indha soft tune laam set eh aagadhu la Romba familiar areas mattumdhaaan potrukkanga,NOT
TA_TW351,"@USER Indha trackers ellam ippo vandhavanga , ivanga irundhalum illainaalum padam nalla irundha odum .. But vida romba dangerous fellows indha reviewers dhan Neraya movies ah oda vidaama panirukanga #TAG",NOT
TA_TW1745,@USER indha trend la en pangum irukanum nu adi manasu praaaandudhu pa. irukalama? #TAG,NOT
TA_TW892,@USER Inga irukraa paathi fake I'd ga thaa athaa ne maatika koodathu la papom unaku luck irunthuchu na ethachu sikkumaa nu All the best,NOT
TA_TW6225,@USER Inga irukraa paathi fake I'd ga thaa athaa ne maatika koodathu la papom unaku luck irunthuchu na ethachu sikkumaa nu All the best,NOT
TA_TW869,@USER Inga neraya language iruku la.. so antha mathiri epdi Panna mudium.. nama Tamil nattu la tamil thana elam vera enna pannaum unaku ?,NOT
TA_TW6226,@USER Inga neraya language iruku la.. so antha mathiri epdi Panna mudium.. nama Tamil nattu la tamil thana elam vera enna pannaum unaku ?,NOT
TA_TW1231,@USER Inga network poor ah iruku normal calls yarukum pogamateku nee ena use pandra? Athu nala kedaika unaku ?,NOT
TA_TW4033,@USER Inga network poor ah iruku normal calls yarukum pogamateku nee ena use pandra? Athu nala kedaika unaku ?,NOT
TA_TW5036,@USER Inga santhosam irunda enga ponalum santhosam dan* Be happy with what you have,NOT
TA_TW4068,@USER Ini WhatsApp status la unga video tha poitu irukum pola already start pantanga..keep it up bro.. congrats,NOT
TA_TW1412,@USER Inimae mble switch off nu vanthuchina ..unaku mrge ayituchinu trend tag oottituvom parthuko ...,NOT
TA_TW1522,@USER Inimel Elam unaku apadi than bro WhatsApp ninachi telegram pogama irudha sari etho ayichi,NOT
TA_TW1581,@USER Initially he used to mind his own work. Ipo romba athigaprasangi thanama niraya panran.,NOT
TA_TW5037,"@USER Innum manitham,manasatchi 2ndum saagaamal iruppathai unarthiya sagodhari revathy ku siram thaalndha nandri....we must want to stand with sister",NOT
TA_TW1483,@USER Intha lock down.. neenga pota intha pathivala.. konjam manasu relax pana mudinjathu. Thanks,NOT
TA_TW1500,@USER Intha padam epdi flop aachunu theriala good movie action block semaya irukum Songs nalla .,NOT
TA_TW685,@USER Intha padathoda all song kooda nalla than irukkum. I like songs Mams movie. Even that mayile semaya irukkum,NOT
TA_TW2025,@USER Intha topic la adikadi romba neram yosipan. Apram head ache vanthudum.,NOT
TA_TW1746,@USER ipavum unala unmaya othuka mudiyala athulm periya manusha thanmai sry unaku illa,NOT
TA_TW2185,@USER ipdila iruntha romba kastam dude .. apo bore adicha ena panuvinga,NOT
TA_TW1700,@USER Ipo clear ah.. Then Thalapathy best nu sonathu vadai ah apo unaku .cc,NOT
TA_TW4174,@USER Ipo clear ah.. Then Thalapathy best nu sonathu vadai ah apo unaku TL fula Itha..cc,NOT
TA_TW1875,@USER Ipo dhan paakuraen bro! Super singer paakaradha stop panni romba naalachu..,NOT
TA_TW493,"@USER Ipo irukka Vijay emotional a nalla panraru bro,ana ghilli time vijay romba causala jollya irupparu ,ipo adhu missing. Yeah ,Aadhi next vara dialogues konjam overa dan irukkum",NOT
